Episode  980 | Steps:  24940 | Noise Scale: 0.229 | Replay size: 47059 | Episode length:  51 | Total reward:   45.62 | Mean Q-value:  17.253
Episode  985 | Steps:  25405 | Noise Scale: 0.228 | Replay size: 47524 | Episode length:  60 | Total reward:   55.10 | Mean Q-value:  17.280
Episode  990 | Steps:  25809 | Noise Scale: 0.227 | Replay size: 47928 | Episode length: 148 | Total reward:  138.45 | Mean Q-value:  17.422
Episode  995 | Steps:  26192 | Noise Scale: 0.226 | Replay size: 48311 | Episode length:  48 | Total reward:   43.22 | Mean Q-value:  17.459
Episode 1000 | Steps:  26754 | Noise Scale: 0.225 | Replay size: 48873 | Episode length:  53 | Total reward:   49.09 | Mean Q-value:  17.651
Episode 1005 | Steps:  27093 | Noise Scale: 0.224 | Replay size: 49212 | Episode length:  78 | Total reward:   73.91 | Mean Q-value:  17.714
Episode 1010 | Steps:  27576 | Noise Scale: 0.223 | Replay size: 49695 | Episode length:  51 | Total reward:   46.69 | Mean Q-value:  17.971
Episode 1015 | Steps:  28036 | Noise Scale: 0.222 | Replay size: 50000 | Episode length:  85 | Total reward:   80.15 | Mean Q-value:  17.923
Episode 1020 | Steps:  28327 | Noise Scale: 0.221 | Replay size: 50000 | Episode length:  53 | Total reward:   47.72 | Mean Q-value:  17.969
Episode 1025 | Steps:  28685 | Noise Scale: 0.220 | Replay size: 50000 | Episode length:  83 | Total reward:   78.87 | Mean Q-value:  18.085
Episode 1030 | Steps:  29079 | Noise Scale: 0.219 | Replay size: 50000 | Episode length: 122 | Total reward:   81.53 | Mean Q-value:  18.231
Episode 1035 | Steps:  29405 | Noise Scale: 0.218 | Replay size: 50000 | Episode length:  62 | Total reward:   57.07 | Mean Q-value:  18.216
Episode 1040 | Steps:  29700 | Noise Scale: 0.218 | Replay size: 50000 | Episode length:  61 | Total reward:   55.14 | Mean Q-value:  18.307
Episode 1045 | Steps:  30092 | Noise Scale: 0.217 | Replay size: 50000 | Episode length:  58 | Total reward:   52.36 | Mean Q-value:  18.483
Episode 1050 | Steps:  30416 | Noise Scale: 0.216 | Replay size: 50000 | Episode length:  64 | Total reward:   58.26 | Mean Q-value:  18.497
Episode 1055 | Steps:  30745 | Noise Scale: 0.215 | Replay size: 50000 | Episode length:  65 | Total reward:   57.77 | Mean Q-value:  18.549
Episode 1060 | Steps:  31037 | Noise Scale: 0.215 | Replay size: 50000 | Episode length:  63 | Total reward:   56.69 | Mean Q-value:  18.573
Episode 1065 | Steps:  31396 | Noise Scale: 0.214 | Replay size: 50000 | Episode length:  67 | Total reward:   61.00 | Mean Q-value:  18.701
Episode 1070 | Steps:  31738 | Noise Scale: 0.213 | Replay size: 50000 | Episode length:  75 | Total reward:   63.71 | Mean Q-value:  18.670
Episode 1075 | Steps:  32081 | Noise Scale: 0.212 | Replay size: 50000 | Episode length:  61 | Total reward:   55.42 | Mean Q-value:  18.897
Episode 1080 | Steps:  32379 | Noise Scale: 0.212 | Replay size: 50000 | Episode length:  68 | Total reward:   63.58 | Mean Q-value:  18.881
Episode 1085 | Steps:  32681 | Noise Scale: 0.211 | Replay size: 50000 | Episode length:  55 | Total reward:   51.09 | Mean Q-value:  18.852
Episode 1090 | Steps:  33015 | Noise Scale: 0.210 | Replay size: 50000 | Episode length:  70 | Total reward:   66.44 | Mean Q-value:  18.987
Episode 1095 | Steps:  33313 | Noise Scale: 0.210 | Replay size: 50000 | Episode length:  54 | Total reward:   50.58 | Mean Q-value:  19.017
Episode 1100 | Steps:  33613 | Noise Scale: 0.209 | Replay size: 50000 | Episode length:  61 | Total reward:   57.61 | Mean Q-value:  19.119
Episode 1105 | Steps:  33936 | Noise Scale: 0.208 | Replay size: 50000 | Episode length:  66 | Total reward:   62.66 | Mean Q-value:  19.211
Episode 1110 | Steps:  34270 | Noise Scale: 0.207 | Replay size: 50000 | Episode length:  54 | Total reward:   49.68 | Mean Q-value:  19.121
Episode 1115 | Steps:  34610 | Noise Scale: 0.207 | Replay size: 50000 | Episode length:  81 | Total reward:   75.74 | Mean Q-value:  19.244
Episode 1120 | Steps:  34971 | Noise Scale: 0.206 | Replay size: 50000 | Episode length:  78 | Total reward:   71.58 | Mean Q-value:  19.413
Episode 1125 | Steps:  35291 | Noise Scale: 0.205 | Replay size: 50000 | Episode length:  62 | Total reward:   58.02 | Mean Q-value:  19.399
Episode 1130 | Steps:  35647 | Noise Scale: 0.204 | Replay size: 50000 | Episode length:  81 | Total reward:   76.96 | Mean Q-value:  19.524
Episode 1135 | Steps:  35984 | Noise Scale: 0.204 | Replay size: 50000 | Episode length:  56 | Total reward:   51.10 | Mean Q-value:  19.480
Episode 1140 | Steps:  36381 | Noise Scale: 0.203 | Replay size: 50000 | Episode length: 118 | Total reward:  112.59 | Mean Q-value:  19.520
Episode 1145 | Steps:  36752 | Noise Scale: 0.202 | Replay size: 50000 | Episode length:  82 | Total reward:   73.88 | Mean Q-value:  19.585
Episode 1150 | Steps:  37142 | Noise Scale: 0.201 | Replay size: 50000 | Episode length:  73 | Total reward:   65.94 | Mean Q-value:  19.680
Episode 1155 | Steps:  37499 | Noise Scale: 0.200 | Replay size: 50000 | Episode length:  78 | Total reward:   72.27 | Mean Q-value:  19.669
Episode 1160 | Steps:  37802 | Noise Scale: 0.200 | Replay size: 50000 | Episode length:  63 | Total reward:   58.90 | Mean Q-value:  19.698
Episode 1165 | Steps:  38173 | Noise Scale: 0.199 | Replay size: 50000 | Episode length:  69 | Total reward:   61.21 | Mean Q-value:  19.866
Episode 1170 | Steps:  38529 | Noise Scale: 0.198 | Replay size: 50000 | Episode length:  62 | Total reward:   57.36 | Mean Q-value:  20.059
Episode 1175 | Steps:  38901 | Noise Scale: 0.197 | Replay size: 50000 | Episode length:  57 | Total reward:   51.50 | Mean Q-value:  19.896
Episode 1180 | Steps:  39322 | Noise Scale: 0.197 | Replay size: 50000 | Episode length:  72 | Total reward:   65.17 | Mean Q-value:  19.862
Episode 1185 | Steps:  39762 | Noise Scale: 0.196 | Replay size: 50000 | Episode length:  88 | Total reward:   72.37 | Mean Q-value:  20.026
Episode 1190 | Steps:  40219 | Noise Scale: 0.195 | Replay size: 50000 | Episode length:  88 | Total reward:   65.54 | Mean Q-value:  20.040
Episode 1195 | Steps:  40680 | Noise Scale: 0.194 | Replay size: 50000 | Episode length:  86 | Total reward:   70.30 | Mean Q-value:  20.275
Episode 1200 | Steps:  41205 | Noise Scale: 0.193 | Replay size: 50000 | Episode length:  72 | Total reward:   59.09 | Mean Q-value:  20.234
Episode 1205 | Steps:  41626 | Noise Scale: 0.192 | Replay size: 50000 | Episode length:  78 | Total reward:   66.05 | Mean Q-value:  20.393
Episode 1210 | Steps:  42168 | Noise Scale: 0.191 | Replay size: 50000 | Episode length:  74 | Total reward:   63.83 | Mean Q-value:  20.298
Episode 1215 | Steps:  42648 | Noise Scale: 0.190 | Replay size: 50000 | Episode length: 147 | Total reward:  138.59 | Mean Q-value:  20.579
Episode 1220 | Steps:  43684 | Noise Scale: 0.188 | Replay size: 50000 | Episode length: 186 | Total reward:  106.03 | Mean Q-value:  20.684
Episode 1225 | Steps:  44845 | Noise Scale: 0.186 | Replay size: 50000 | Episode length: 373 | Total reward:  291.93 | Mean Q-value:  20.815
Episode 1230 | Steps:  46043 | Noise Scale: 0.183 | Replay size: 50000 | Episode length: 404 | Total reward:  374.75 | Mean Q-value:  21.041
Episode 1235 | Steps:  48134 | Noise Scale: 0.179 | Replay size: 50000 | Episode length: 381 | Total reward:  338.22 | Mean Q-value:  21.555
Episode 1240 | Steps:  50115 | Noise Scale: 0.176 | Replay size: 50000 | Episode length: 534 | Total reward:  424.71 | Mean Q-value:  21.855
Episode 1245 | Steps:  51252 | Noise Scale: 0.174 | Replay size: 50000 | Episode length: 158 | Total reward:  139.49 | Mean Q-value:  22.001
Episode 1250 | Steps:  52038 | Noise Scale: 0.172 | Replay size: 50000 | Episode length: 178 | Total reward:  147.23 | Mean Q-value:  22.068
Episode 1255 | Steps:  52938 | Noise Scale: 0.171 | Replay size: 50000 | Episode length: 211 | Total reward:  144.23 | Mean Q-value:  22.188
Episode 1260 | Steps:  53599 | Noise Scale: 0.169 | Replay size: 50000 | Episode length:  87 | Total reward:   81.20 | Mean Q-value:  22.152
Episode 1265 | Steps:  54490 | Noise Scale: 0.168 | Replay size: 50000 | Episode length: 164 | Total reward:  135.74 | Mean Q-value:  22.159
Episode 1270 | Steps:  55492 | Noise Scale: 0.166 | Replay size: 50000 | Episode length: 205 | Total reward:  189.89 | Mean Q-value:  22.334
Episode 1275 | Steps:  56594 | Noise Scale: 0.164 | Replay size: 50000 | Episode length: 281 | Total reward:  245.23 | Mean Q-value:  22.446
Episode 1280 | Steps:  58776 | Noise Scale: 0.161 | Replay size: 50000 | Episode length: 799 | Total reward:  765.61 | Mean Q-value:  22.655
Episode 1285 | Steps:  60302 | Noise Scale: 0.158 | Replay size: 50000 | Episode length: 188 | Total reward:  141.82 | Mean Q-value:  22.952
Episode 1290 | Steps:  61083 | Noise Scale: 0.157 | Replay size: 50000 | Episode length: 150 | Total reward:  105.46 | Mean Q-value:  23.077
Episode 1295 | Steps:  62019 | Noise Scale: 0.155 | Replay size: 50000 | Episode length: 118 | Total reward:   86.50 | Mean Q-value:  23.074
Episode 1300 | Steps:  62651 | Noise Scale: 0.154 | Replay size: 50000 | Episode length: 121 | Total reward:   91.36 | Mean Q-value:  22.872
Episode 1305 | Steps:  64066 | Noise Scale: 0.152 | Replay size: 50000 | Episode length: 248 | Total reward:  217.05 | Mean Q-value:  23.327
Episode 1310 | Steps:  66455 | Noise Scale: 0.149 | Replay size: 50000 | Episode length: 460 | Total reward:  375.11 | Mean Q-value:  23.595
Episode 1315 | Steps:  69780 | Noise Scale: 0.144 | Replay size: 50000 | Episode length: 771 | Total reward:  671.40 | Mean Q-value:  24.315
Episode 1320 | Steps:  73462 | Noise Scale: 0.138 | Replay size: 50000 | Episode length: 725 | Total reward:  621.14 | Mean Q-value:  25.291
Episode 1325 | Steps:  77462 | Noise Scale: 0.133 | Replay size: 50000 | Episode length: 799 | Total reward:  748.56 | Mean Q-value:  26.865
Episode 1330 | Steps:  81462 | Noise Scale: 0.128 | Replay size: 50000 | Episode length: 799 | Total reward:  774.23 | Mean Q-value:  28.909
Episode 1335 | Steps:  85462 | Noise Scale: 0.123 | Replay size: 50000 | Episode length: 799 | Total reward:  770.27 | Mean Q-value:  31.414
Episode 1340 | Steps:  87430 | Noise Scale: 0.121 | Replay size: 50000 | Episode length: 295 | Total reward:  198.42 | Mean Q-value:  32.738
Episode 1345 | Steps:  91430 | Noise Scale: 0.116 | Replay size: 50000 | Episode length: 799 | Total reward:  767.13 | Mean Q-value:  35.200
Episode 1350 | Steps:  94978 | Noise Scale: 0.112 | Replay size: 50000 | Episode length: 799 | Total reward:  763.87 | Mean Q-value:  36.870
Episode 1355 | Steps:  98978 | Noise Scale: 0.108 | Replay size: 50000 | Episode length: 799 | Total reward:  760.35 | Mean Q-value:  38.277
Episode 1360 | Steps: 102978 | Noise Scale: 0.104 | Replay size: 50000 | Episode length: 799 | Total reward:  758.47 | Mean Q-value:  40.286
Episode 1365 | Steps: 106978 | Noise Scale: 0.100 | Replay size: 50000 | Episode length: 799 | Total reward:  760.76 | Mean Q-value:  42.541
Episode 1370 | Steps: 110978 | Noise Scale: 0.096 | Replay size: 50000 | Episode length: 799 | Total reward:  763.57 | Mean Q-value:  44.026
Episode 1375 | Steps: 114978 | Noise Scale: 0.093 | Replay size: 50000 | Episode length: 799 | Total reward:  765.58 | Mean Q-value:  46.281
Episode 1380 | Steps: 118978 | Noise Scale: 0.089 | Replay size: 50000 | Episode length: 799 | Total reward:  767.08 | Mean Q-value:  47.998
Episode 1385 | Steps: 122978 | Noise Scale: 0.086 | Replay size: 50000 | Episode length: 799 | Total reward:  770.96 | Mean Q-value:  49.196
Episode 1390 | Steps: 126978 | Noise Scale: 0.083 | Replay size: 50000 | Episode length: 799 | Total reward:  772.59 | Mean Q-value:  50.270
Episode 1395 | Steps: 130978 | Noise Scale: 0.080 | Replay size: 50000 | Episode length: 799 | Total reward:  775.97 | Mean Q-value:  51.252
Episode 1400 | Steps: 134978 | Noise Scale: 0.078 | Replay size: 50000 | Episode length: 799 | Total reward:  778.15 | Mean Q-value:  52.172
Episode 1405 | Steps: 138978 | Noise Scale: 0.075 | Replay size: 50000 | Episode length: 799 | Total reward:  780.74 | Mean Q-value:  53.594
Episode 1410 | Steps: 142978 | Noise Scale: 0.072 | Replay size: 50000 | Episode length: 799 | Total reward:  782.21 | Mean Q-value:  54.586
Episode 1415 | Steps: 146978 | Noise Scale: 0.070 | Replay size: 50000 | Episode length: 799 | Total reward:  783.20 | Mean Q-value:  55.570
Episode 1420 | Steps: 150978 | Noise Scale: 0.068 | Replay size: 50000 | Episode length: 799 | Total reward:  785.62 | Mean Q-value:  56.494
Episode 1425 | Steps: 154978 | Noise Scale: 0.066 | Replay size: 50000 | Episode length: 799 | Total reward:  787.51 | Mean Q-value:  57.381
Episode 1430 | Steps: 158978 | Noise Scale: 0.063 | Replay size: 50000 | Episode length: 799 | Total reward:  782.74 | Mean Q-value:  58.253
Episode 1435 | Steps: 162978 | Noise Scale: 0.061 | Replay size: 50000 | Episode length: 799 | Total reward:  788.87 | Mean Q-value:  59.119
Episode 1440 | Steps: 166978 | Noise Scale: 0.060 | Replay size: 50000 | Episode length: 799 | Total reward:  790.50 | Mean Q-value:  60.046
Episode 1445 | Steps: 170978 | Noise Scale: 0.058 | Replay size: 50000 | Episode length: 799 | Total reward:  788.98 | Mean Q-value:  60.967
Episode 1450 | Steps: 174978 | Noise Scale: 0.056 | Replay size: 50000 | Episode length: 799 | Total reward:  789.65 | Mean Q-value:  61.870
Episode 1455 | Steps: 178978 | Noise Scale: 0.054 | Replay size: 50000 | Episode length: 799 | Total reward:  790.45 | Mean Q-value:  62.757
Episode 1460 | Steps: 182978 | Noise Scale: 0.053 | Replay size: 50000 | Episode length: 799 | Total reward:  790.47 | Mean Q-value:  63.619
Episode 1465 | Steps: 186978 | Noise Scale: 0.051 | Replay size: 50000 | Episode length: 799 | Total reward:  790.94 | Mean Q-value:  64.455
Episode 1470 | Steps: 190978 | Noise Scale: 0.050 | Replay size: 50000 | Episode length: 799 | Total reward:  791.43 | Mean Q-value:  65.262
Episode 1475 | Steps: 194978 | Noise Scale: 0.048 | Replay size: 50000 | Episode length: 799 | Total reward:  792.13 | Mean Q-value:  66.040
Episode 1480 | Steps: 198978 | Noise Scale: 0.047 | Replay size: 50000 | Episode length: 799 | Total reward:  791.87 | Mean Q-value:  66.790
Episode 1485 | Steps: 202978 | Noise Scale: 0.046 | Replay size: 50000 | Episode length: 799 | Total reward:  792.15 | Mean Q-value:  67.514
Episode 1490 | Steps: 206978 | Noise Scale: 0.045 | Replay size: 50000 | Episode length: 799 | Total reward:  792.73 | Mean Q-value:  68.209
Episode 1495 | Steps: 210978 | Noise Scale: 0.044 | Replay size: 50000 | Episode length: 799 | Total reward:  792.56 | Mean Q-value:  68.891
Episode 1500 | Steps: 214978 | Noise Scale: 0.043 | Replay size: 50000 | Episode length: 799 | Total reward:  792.61 | Mean Q-value:  69.552
Episode 1505 | Steps: 218978 | Noise Scale: 0.042 | Replay size: 50000 | Episode length: 799 | Total reward:  793.20 | Mean Q-value:  70.174
Episode 1510 | Steps: 222978 | Noise Scale: 0.041 | Replay size: 50000 | Episode length: 799 | Total reward:  793.18 | Mean Q-value:  70.802
Episode 1515 | Steps: 226978 | Noise Scale: 0.040 | Replay size: 50000 | Episode length: 799 | Total reward:  793.03 | Mean Q-value:  71.417
Episode 1520 | Steps: 230978 | Noise Scale: 0.039 | Replay size: 50000 | Episode length: 799 | Total reward:  792.74 | Mean Q-value:  72.017
Episode 1525 | Steps: 234978 | Noise Scale: 0.038 | Replay size: 50000 | Episode length: 799 | Total reward:  793.13 | Mean Q-value:  72.599
Episode 1530 | Steps: 238978 | Noise Scale: 0.037 | Replay size: 50000 | Episode length: 799 | Total reward:  793.01 | Mean Q-value:  73.164
Episode 1535 | Steps: 242978 | Noise Scale: 0.036 | Replay size: 50000 | Episode length: 799 | Total reward:  793.26 | Mean Q-value:  73.709
Episode 1540 | Steps: 246978 | Noise Scale: 0.035 | Replay size: 50000 | Episode length: 799 | Total reward:  793.65 | Mean Q-value:  74.244
Episode 1545 | Steps: 250978 | Noise Scale: 0.035 | Replay size: 50000 | Episode length: 799 | Total reward:  793.80 | Mean Q-value:  74.766
Episode 1550 | Steps: 254978 | Noise Scale: 0.034 | Replay size: 50000 | Episode length: 799 | Total reward:  794.55 | Mean Q-value:  75.275
Episode 1555 | Steps: 258978 | Noise Scale: 0.033 | Replay size: 50000 | Episode length: 799 | Total reward:  794.36 | Mean Q-value:  75.775
Episode 1560 | Steps: 262978 | Noise Scale: 0.033 | Replay size: 50000 | Episode length: 799 | Total reward:  794.80 | Mean Q-value:  76.264
Episode 1565 | Steps: 266978 | Noise Scale: 0.032 | Replay size: 50000 | Episode length: 799 | Total reward:  794.59 | Mean Q-value:  76.743
Episode 1570 | Steps: 270978 | Noise Scale: 0.032 | Replay size: 50000 | Episode length: 799 | Total reward:  795.02 | Mean Q-value:  77.213
Episode 1575 | Steps: 274978 | Noise Scale: 0.031 | Replay size: 50000 | Episode length: 799 | Total reward:  795.43 | Mean Q-value:  77.674
Episode 1580 | Steps: 278978 | Noise Scale: 0.031 | Replay size: 50000 | Episode length: 799 | Total reward:  795.59 | Mean Q-value:  78.126
Episode 1585 | Steps: 282978 | Noise Scale: 0.030 | Replay size: 50000 | Episode length: 799 | Total reward:  795.52 | Mean Q-value:  78.571
Episode 1590 | Steps: 286978 | Noise Scale: 0.030 | Replay size: 50000 | Episode length: 799 | Total reward:  796.31 | Mean Q-value:  79.007
Episode 1595 | Steps: 290978 | Noise Scale: 0.029 | Replay size: 50000 | Episode length: 799 | Total reward:  795.92 | Mean Q-value:  79.436
